1.381253493992809581e+03 1.000000000000000000e+01
1.386359790525109020e+03 1.300000000000000000e+01
1.391466087057408231e+03 1.000000000000000000e+01
1.396572383589707670e+03 1.600000000000000000e+01
1.401678680122006881e+03 8.000000000000000000e+00
1.406784976654306320e+03 9.000000000000000000e+00
1.411891273186605758e+03 7.000000000000000000e+00
1.416997569718904970e+03 5.000000000000000000e+00
1.422103866251204408e+03 9.000000000000000000e+00
1.427210162783503620e+03 1.400000000000000000e+01
1.432316459315803058e+03 1.300000000000000000e+01
1.437422755848102497e+03 7.000000000000000000e+00
1.442529052380401708e+03 9.000000000000000000e+00
1.447635348912701147e+03 7.000000000000000000e+00
1.452741645445000358e+03 6.000000000000000000e+00
1.457847941977299797e+03 5.000000000000000000e+00
1.462954238509599236e+03 8.000000000000000000e+00
1.468060535041898447e+03 1.100000000000000000e+01
1.473166831574197658e+03 4.000000000000000000e+00
1.478273128106497097e+03 6.000000000000000000e+00
1.483379424638796536e+03 8.000000000000000000e+00
1.488485721171095975e+03 6.000000000000000000e+00
1.493592017703395186e+03 9.000000000000000000e+00
1.498698314235694397e+03 8.000000000000000000e+00
1.503804610767993836e+03 7.000000000000000000e+00
1.508910907300293275e+03 8.000000000000000000e+00
1.514017203832592713e+03 1.100000000000000000e+01
1.519123500364891925e+03 5.000000000000000000e+00
1.524229796897191136e+03 4.000000000000000000e+00
1.529336093429490575e+03 4.000000000000000000e+00
1.534442389961790013e+03 1.000000000000000000e+00
1.539548686494089452e+03 4.000000000000000000e+00
1.544654983026388663e+03 1.000000000000000000e+00
1.549761279558687875e+03 3.000000000000000000e+00
1.554867576090987313e+03 3.000000000000000000e+00
1.559973872623286752e+03 5.000000000000000000e+00
1.565080169155585963e+03 2.000000000000000000e+00
1.570186465687885402e+03 2.000000000000000000e+00
1.575292762220184613e+03 3.000000000000000000e+00
1.580399058752484052e+03 2.000000000000000000e+00
1.585505355284783491e+03 2.000000000000000000e+00
1.590611651817082702e+03 4.000000000000000000e+00
1.595717948349382141e+03 3.000000000000000000e+00
1.600824244881681352e+03 4.000000000000000000e+00
1.605930541413980791e+03 7.000000000000000000e+00
1.611036837946280230e+03 2.000000000000000000e+00
1.616143134478579441e+03 1.000000000000000000e+00
1.621249431010878880e+03 1.000000000000000000e+00
1.626355727543178091e+03 3.000000000000000000e+00
1.631462024075477530e+03 2.000000000000000000e+00
1.636568320607776968e+03 1.000000000000000000e+00
1.641674617140076180e+03 4.000000000000000000e+00
1.646780913672375618e+03 3.000000000000000000e+00
1.651887210204674830e+03 1.000000000000000000e+00
1.656993506736974268e+03 3.000000000000000000e+00
1.662099803269273707e+03 1.000000000000000000e+00
1.667206099801572918e+03 3.000000000000000000e+00
1.672312396333872130e+03 1.000000000000000000e+00
1.677418692866171568e+03 2.000000000000000000e+00
1.682524989398471007e+03 0.000000000000000000e+00
1.687631285930770446e+03 0.000000000000000000e+00
1.692737582463069657e+03 4.000000000000000000e+00
1.697843878995368868e+03 1.000000000000000000e+00
1.702950175527668307e+03 1.000000000000000000e+00
1.708056472059967746e+03 0.000000000000000000e+00
1.713162768592267184e+03 1.000000000000000000e+00
1.718269065124566396e+03 0.000000000000000000e+00
1.723375361656865607e+03 0.000000000000000000e+00
1.728481658189165046e+03 0.000000000000000000e+00
1.733587954721464484e+03 0.000000000000000000e+00
1.738694251253763923e+03 1.000000000000000000e+00
1.743800547786063134e+03 0.000000000000000000e+00
1.748906844318362346e+03 1.000000000000000000e+00
1.754013140850661784e+03 0.000000000000000000e+00
1.759119437382961223e+03 0.000000000000000000e+00
1.764225733915260435e+03 1.000000000000000000e+00
1.769332030447559873e+03 0.000000000000000000e+00
1.774438326979859085e+03 0.000000000000000000e+00
1.779544623512158523e+03 0.000000000000000000e+00
1.784650920044457962e+03 0.000000000000000000e+00
1.789757216576757173e+03 0.000000000000000000e+00
1.794863513109056612e+03 0.000000000000000000e+00
1.799969809641355823e+03 0.000000000000000000e+00
1.805076106173655262e+03 0.000000000000000000e+00
1.810182402705954701e+03 1.000000000000000000e+00
1.815288699238253912e+03 0.000000000000000000e+00
1.820394995770553351e+03 0.000000000000000000e+00
1.825501292302852562e+03 0.000000000000000000e+00
1.830607588835152001e+03 2.000000000000000000e+00
1.835713885367451439e+03 0.000000000000000000e+00
1.840820181899750651e+03 0.000000000000000000e+00
1.845926478432050089e+03 0.000000000000000000e+00
1.851032774964349301e+03 1.000000000000000000e+00
1.856139071496648739e+03 0.000000000000000000e+00
1.861245368028948178e+03 0.000000000000000000e+00
1.866351664561247389e+03 0.000000000000000000e+00
1.871457961093546601e+03 1.000000000000000000e+00
1.876564257625846039e+03 1.000000000000000000e+00
1.881670554158145478e+03 0.000000000000000000e+00
1.886776850690444917e+03 0.000000000000000000e+00
1.891883147222744128e+03 0.000000000000000000e+00
1.896989443755043339e+03 0.000000000000000000e+00
1.902095740287342778e+03 0.000000000000000000e+00
1.907202036819642217e+03 1.000000000000000000e+00
1.912308333351941656e+03 1.000000000000000000e+00
1.917414629884240867e+03 1.000000000000000000e+00
1.922520926416540078e+03 0.000000000000000000e+00
1.927627222948839517e+03 0.000000000000000000e+00
1.932733519481138956e+03 0.000000000000000000e+00
1.937839816013438394e+03 0.000000000000000000e+00
1.942946112545737606e+03 0.000000000000000000e+00
1.948052409078036817e+03 0.000000000000000000e+00
1.953158705610336256e+03 0.000000000000000000e+00
1.958265002142635694e+03 0.000000000000000000e+00
1.963371298674934906e+03 0.000000000000000000e+00
1.968477595207234344e+03 2.000000000000000000e+00
1.973583891739533556e+03 0.000000000000000000e+00
1.978690188271832994e+03 1.000000000000000000e+00
1.983796484804132433e+03 1.000000000000000000e+00
1.988902781336431644e+03 0.000000000000000000e+00
1.994009077868731083e+03 0.000000000000000000e+00
1.999115374401030294e+03 0.000000000000000000e+00
2.004221670933329733e+03 0.000000000000000000e+00
2.009327967465629172e+03 0.000000000000000000e+00
2.014434263997928383e+03 0.000000000000000000e+00
2.019540560530227822e+03 0.000000000000000000e+00
2.024646857062527033e+03 0.000000000000000000e+00
2.029753153594826472e+03 0.000000000000000000e+00
2.034859450127125911e+03 0.000000000000000000e+00
2.039965746659425122e+03 0.000000000000000000e+00
2.045072043191724333e+03 1.000000000000000000e+00
